id,polarity,tweet
1990128484,neg,i hate hayfever! 
1752581403,neg,@MarcScottEmery type their names love... whats going on with u and seattle? what the eff! they are making pot a bigger issue than it is! 
1468065187,neg,mhm not having a good day  blah blah blah
1468001960,neg,I just cant spell today i totally suck 
2224327687,neg,@sanasam im not  icant afford it.
1793721822,neg,headache  i still wait my DVD... I need McFly!!!
1468055604,neg,And somehow I still end up in this place 
1467961044,neg,[minusO] I wish the frogs werent becoming extinct    http://tinyurl.com/cxe8w7
1753218689,neg,@Dezz_MCR I dont like England at all its boring crap and my accent sucks majorly 
2205438541,neg,woke up with headache going to sleep with headache. 
2177435879,neg,@skybits Thanks! Link wont work on my 3yr old veryminusmuchminusnotminusanminusiPhone Phone though sadly. Rationing last 20 pages of novel 
2069207739,neg,i want my mom to come home so she can get mcdonalds for me  i am starving
2325250222,neg,oh man my team is suffering. I dont wanna jump shit. But it maybe time! Shaq is now on the Cavs no more Nash Shaq team up on 2k9 for me! 
1551996798,neg,Headache and yardwork equals miserable hell 
1467820835,neg,@tea oh! im so sorry  i didnt think about that before retweeting.
2257794047,neg,Matt was allowed a McDonalds. I wasnt.  So unfair! All I had was yoghart! 
1932804079,neg,@Bonedwarf MGS4 isnt on XBox 
1977050780,neg,@PrincessSuperC Cavs down by 20 3 mins left... just in case u arent watching.. its over for Lebron 
1880913179,neg,@JonasAustralia absolutely nothing. like watching JONAS on youtube and homework 
1467968785,neg,Shiner is taking up all my bed and blankets! 
2209974045,neg,Tons of problems downloading os 3.0  had to restore iphone hopefully i didnt loose anything.
1467840629,neg,@allyheman but.. but.. but.. Im not a big fan on camilla belle 
1467837189,neg,@mangaaa I hope they will increase the capacity fast yesterday was such a pain. Got the fail whale plus15 times in 2 hours.... 
2296726652,neg,@JaXboxChick77 Im afraid if I tried that Id lose my job.  Or get molested.
1976545020,neg,Watching the Cavs game I was looking for a game 7 but I guess not 
2063187445,neg,feeling feverish... I hate getting sick during the winter 
2242749936,neg,@vishnupsp sob...sob...  wish i were there too mate....!
2014256934,neg,I WISH I CAN GO ON YOUTUBE!!!! 
1822538442,neg,i lost my ipod 
2048084494,neg,@Oprah Miss you no twitter 
1468006505,neg,I hate when software update downloads updates without telling me. I never know whats downloading when it is 
2214164010,neg,@starbucksapron just always really awkward...we just dont have anything to say to each other evidently. 
2246386092,neg,my favorite ipod touch app USA Today crosswords is broken in 3.0 
1969238784,neg,Meep! @melodicworld is coming and yaaayy  but also quite nervous! :S Argh and my hayfever is properly kicking in and I dont have drugs 
1467950029,neg,@MaryBethune oh no! with everything that happened today i forgot we were going dress shopping for the opera tomorrow. 
2181151729,neg,Tennis time   Helloooo skin cancer.
2242129321,neg,#inaperfectworld i would have enough money to buy tickets for the jonas brothers and taylor swift concerts 
2322847939,neg,@sydneyfamous well i thought i was goona lose my job b/c my boss just kept yelling at me today 
2179230597,neg,@flyknocka after all these years and working at Starbucks the doctors finally inform me that they bring on my migranes  sucks !
2002390069,neg,You belong with me. minus taylor swift. So true...  
1468000880,neg,CASH RULES EVERYTHING AROUND ME 
2184451661,neg,How can the Teen Choice people possibly put Miley Cyrus and Taylor Swift in the same category.  Thats not fair to me. 
1998187017,neg,Theres no Lebron on tonight.  What the hell am I supposed to do!!!!!!!!!!!!!!!!!! 
1965667859,neg,Major iPhone problems  Wont let me send texts BUT I can do everything else! Can anyone help 
2226218012,neg,I had a huge headache  I wonder why I never  get headaches or get sick often 
2200002931,neg,@starbucksapron NOOOOOOOOOO! the one i was happy to hear about is now taken away 
2243612179,neg,My bf thinks Im weird bc I watch youtube videos of puppies and laughing babies. 
2328906084,neg,Farrah Fawcett star of &quotCharlies Angels&quot has died from cancer at 62. 
2201865662,neg,XBOX Live is down today  No Weeds Season five from Netflix
1467969654,neg,has hurt her ankle!! and is going to the dr 
2190306658,neg,omFg hayfever SUUUUCKS!!! My eyes are burnin...ouch &amp itchy! 
2187170821,neg,worst $3.75 spent . the put no love into my frappuchino  ! lol ftw your not suppose to make extra stops on my trip to starbucks.
1467836448,neg,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
1467916841,neg,i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK
2205833320,neg,Argh! How 2 fly with a stupid headache.  so sad minus http://tweet.sg
1467835345,neg,@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
1688896688,neg,obama dildo is just wrong on so many levels http://tinyurl.com/cuggsh head of state 
1974235689,neg,Wow PSP Go revealed in Qore. Not too impressed. 
1467818007,neg,Bed. Class 8minus12. Work 12minus3. Gym 3minus5 or 6. Then class 6minus10. Another day thats gonna fly by. I miss my girlfriend 
1467951252,neg,@nicolerichie I cried so hard when Matthew died 
2195918085,neg,I want some fries from McDonalds. Im so hungry 
2218443989,neg,why this headache still here??? 
1993205272,neg,Its no longer sunny in Seattle.  http://tr.im/sunnyinseattle
2227293064,neg,Looking around on the web for something to entertain me the way Facebook did... alas... nothing. 
1467931396,neg,http://twitpic.com/2y36e minus cant see the flowers falling  i dont have a camera just my cellphone
1961822696,neg,@zarigee i got mcdonalds surpisingly its not a popular drunk food option.  its sucks that all diners arent 24hrs here anymore
2014549345,neg,@xcaix I am suffering with hayfever today  dam you pollen!!
2205806128,neg,Its now 13:30 and no iPhone 3.0  Talk about keeping us waiting!! Grrrr.....
1468013308,neg,Its only tuesday 
1468033365,neg,i miss my ex soo much 
2203572637,neg,Trying to download iPhone 3.0 but it aint happening!! 
2003279989,neg,Disappointed!  Lebron James is a sore loser! &quotYou win and accept the praise you lose and accept defeat!&quot
2061908430,neg,PSP. I miss playing &quotThe Sims.&quot 
1998779058,neg,Too worked up and excited. Must focus on a theoretical proposal on a stemminuscell based pancreatic cancer therapy. Pancreatic cancer sucks 
1468047066,neg,@alexbigman you left without saying hi! 
2049670089,neg,http://seattle.craigslist.org/tac/mcy/1205308493.html damn when i find the bike i want in the color i want i have not the cash 
2179237680,neg,@superfro432 we came in second. No vegas for us this year 
2301996438,neg,@jaimelondonboy A hay fever suffer liking summer I need to take what you take. Ive not looked forward to summer for years now. 
1467859922,neg,@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring Madame President is a crazy woman.
1753532899,neg,@joshalexanderr fair enough. i havent had those in ages. now i want mcdonalds hashbrowns damn it 
1997005456,neg,i went to my room 2 hours ago to study for my econ exam tomorrow. but all i ended up doing was watching an epi of oprah and taking a nap. 
1957218733,neg,@lizhodgins I heard your moving to Sydney next year im not happy 
2001391448,neg,did ALL our work in one day and now im paying for it with one hellofa headache  My man went to get McDonalds for dinner so i dont cook xxo
2328709598,neg,Link: Farrah Fawcett Dies of Cancer at 62  http://tumblr.com/x5h25fy5j
2060274119,neg,@ricochetsrapid sorry buddy... I havent been on facebook  hope things get better
1573614416,neg,Its raining in Sydney. 
2257656676,neg,just got back from starbucks &amp now Im babysitting. no salsa dancing for me 
1692706163,neg,David Cooks little brother passed away from cancer 
1468037802,neg,@TJ_Sopher damn right minus the grill is always open down here 
1754791457,neg,still has a killer headache. I thought it would be gone by now. 
1467871040,neg,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
2003838013,neg,is at work and saddened due to Ted Baker London not being able to ship to the continental US  I want the hat!
1834616877,neg,Been to opticiansreferred to hospital tomorrow to check ever closingpainfulheadache inducing eyes so wont be on air today  Catherine
2206304336,neg,@teefury Not seeing it. The Facebook preview? looked all up and down your body.... of your web page  Still nvr got shrt U snt. BURROWISH 
2211572786,neg,@ddlovato Wish i could  but im in england  xx
1467926444,neg,Nasty budget due and my iphone is being sent to Apple today. 
2056121918,neg,I had to bury my iPod and buy a new one. 
2206477584,neg,@joshuadejong Dont know there still seem to be problems on Xbox LIVE after the maintenance yesterday. 
2017349908,neg,@tommcfly I already miss you guys! One day you will come back to Brazil wont you? 
1467911036,neg,@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me Im not sure... 
2249074035,neg,@Chrxs sick sick sick  No more McDonalds ever again. SUBWAY!
2052844839,neg,/me has headache 
1825767597,neg,Whats the weather doing in Wimbledon (London)? I see there is tennis action at 3.30 on BBC2 Dont say its raining there too 
1832810964,neg,@Akivafever  Sorry little brother.
1467932117,neg,Still 3 more days until my Internet gets uncapped 
1467882592,neg,Mad tired today... Callin it in early tonight  nighty night twittas
2063792190,neg,Fever Fever Go Away! Come again another day! Sneeezzzeee! Awwwww 
2324974515,neg,arghhhh i dunno where my ipod is 
1468062629,neg,my dog cant move anymore. praying that he will be okay 
1467969551,neg,i should be sleeping i have a stressed out week coming to me. 
2008568525,neg,Wants to be at home. I am hot bad headache and still have to get my shots 
2017123044,neg,Took pics of my car for sale starbucks and gonna go see up ..all alone because everybody is 9minus5 
1467937189,neg,Just got my presentation done 23 slides done...  Im crying for this week will be the hardest of all weeks.
1467854062,neg,@RyanSeacrest is it just me or she hates anoop. i mean seriously shes kinda mean to him. 
1993812729,neg,Because of my dog she was loose!  &lt&ltGo Lakers&gt&gt
1467998601,neg,Im off too bed. I gotta wake up hella early tomorrow morning. 
1880968771,neg,guess I have to wait another year to see Taylor Swift 
1825082191,neg,Full of hayfever today and feeling crap. 
2217814896,neg,@acacia_scott &amp @anasanaturals I need your pins again I reset my phone and lost all my contacts 
1467835577,neg,wednesday my bminusday! dont know what 2 do!! 
1468054887,neg,Theres an inch of snow on the ground (and counting). Im worried about the poor flowers 
2054471067,neg,Betsey is up sick! Fever and throwing up!  poor baby girl!!!
2064932934,neg,i want short stack to come to england already 
1675960197,neg,I feel feverish: sweaty and shivery. fever is a symptom of piggy flu. noooo 
2299979339,neg,i made mcdonalds lose $1.57 cents today...im gunna get fired 
1880024900,neg,iPhone isnt giving me a data connection 
1985061496,neg,I wish Id studied harder at school I always wanted to work in the NASA control room   sighs
2328827970,neg,Farrah Fawcett has passed away after losing her battle with cancer.  minus http://bkite.com/08Tv6
1573610333,neg,@CannonGod My Hay Fever is awful already. Nipping into the village later and get myself some Piriton. 
1467814783,neg,Just going to cry myself to sleep after watching Marley and Me.  
1467814438,neg,I hate when I have to call and wake people up 
1467824377,neg,I am bored 
1976879721,neg,i am so upset right now...Im still at work and about to die of sickness Ive got a horrible fever and my ass shouldnt be here!! 
2175863736,neg,is @ maccas using his iPod touch 2 twitted LOL I wanna go home! I jst kno iPods guns run outta battery 
2063973203,neg,listening to harry potter soundtracks  too bad i cant see the movie the 15th of july ill be in england by then back on the 19th. crap!
2194631396,neg,What.. AM I DOING!?  Well.. I am currently upset that Xbox Live is down 
1573245004,neg,@alibartlett yeh i found out just then on facebook. she was cool. its so sad  Well start being on time and doing stuff right then! silly!
2323527680,neg,2morrow will be day one of no smoking dont expect to last long Thanks a lot @barackobama 4 taking my one joy and doubling the price 
1467923247,neg,@B_Barnett I did not really see that coming 
2254915667,neg,i wanna go taylor swift concert in wembley!!!!! and miley in NEC but i cant afford miley 
1932425119,neg,Damn Lebron Kobe SHowin Who Should Of Been MVP This Year 2 Damn im lookin stupied hoping u guys can pull a comeback from 3minus1 
2187206917,neg,Just got off the phone.. my dad called me saying that his prostate cancer might have returned. He goes for tests friday 
1835532170,neg,I wish taylor swift was coming to glasgow. 
1985162535,neg,I just woke up thanks to my friend screaming in my house..been in bed w a freakin headache. 
1467983249,neg,@stephenkruiser thats horrible  sorryto hear that.
2244283534,neg,taylor swift..... where are you. i have been looking on ticket master everyday for your concerts.. but your like enver comign to toronto! 
1990534009,neg,@melissaohh yeh. he had cancer didnt he? 
2247570086,neg,@wehadatime If you figure it out Ill cominusauthor a book with you.  Sadly Oprah likely wont let us on her show. 
2001716399,neg,How embarrassing is it to have a Russian newspaper make fun of us for abandoning capitalism in exchange for Obamaminusflavored fascism?  Wow! 
2063759190,neg,@untrainedninja I use tweetdeck for my mb while I use tweetie for my iPhone but once I get stuck in API hell both apps dont work. 
1881185092,neg,Also MCM Expo tomorrow and Im really looking forward to it  but london transport is fucked so i dunno if well get there on time 
2039823668,neg,please dont eat VEAL people. just saw a video of how calves are reared then slaughtered on oprah minus so sad for the poor baby cows 
2237466833,neg,Jogging isnt REALLY that cool especially if youve got a fever 
1468032348,neg,homework homework homework 
2069704811,neg,@tommcfly back to England? South America will miss you  please come back soon
1467890723,neg,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
2213811072,neg,I think I have a fever... Boo!  minus wanting me some cpk mexican tortilla soup!
2328705032,neg,Im really sad about Farrah  I HATE cancer! I wish we could find something to BEAT that disease!
2228087176,neg,I think Oprah and an extremely negative show 
1556133069,neg,Is never going to eat McDonalds again! They have ruined the humble junior burger with pepper  and now it tastes like crap
2288814237,neg,Ive had a headache for 3 days straight went to the doc and I am dehydrated  drinking lottttts of water now!
1557079900,neg,is up and has a bad headache 
2190175885,neg,is suffering very badly with hayfever today 
1965880541,neg,@amalah I am very jealous.  I was supposed to go see it in Seattle with a friend this summer but she had to bail out because of work 
2252111407,neg,5:30am Im fuckin tired... Up for more than 24 hours straight no naps  gnite for now Vegas  http://twitpic.com/7w83x
1982173684,neg,@razzman Hmmm...Lebron vs. Kobe shattered. 
2283312035,neg,My luggage weighed 49.5 lbs. Nice. Off to Colorado for a week.. Then to Seattle for a few months! Gonna miss my Daddy 
1882025049,neg,Not so good of a morning   The lakers lost
2058876465,neg,@jonasbrothers http://twitpic.com/6q1om minus OMG the Jonas´s youtube page is closed now      why?
1467995216,neg,Still doing my homework!!! 
1975458710,neg,Heard my baby is running a fever and not feeling good. Wishing I was home. 
1978762021,neg,#Cavs lost Lebron may be the king but he needs more help from his people!  worst day ever.
1992241879,neg,cant be bothered to get a starbuckss if my sis was here get it for me I MISS HER!!! i feel sooooooooo        feel like upset
2211876163,neg,Crying Watching Oprah. A little boy who lost his legs. What a sweet &amp joyful child. A true miracle.  Celine is on Great Heart.
1825327441,neg,Fever headache fatigue minus got the bug from the kids. Water and Airborne did not help. 
1753038233,neg,@_despina my friend took off the obama pin and lit it on fire 
2193391159,neg,in english 231 with a sore throat and headache 
2191541974,neg,@christinarnia I was looking around and theres a facebook group about Toris boyfriend Alex who died a few days before her. Its so sad 
1986066311,neg,is upset that i missed the taylor swift special 
1827508312,neg,Going to the shower. I hate Londons weather at the moment 
2237647468,neg,Just spent £10 on cards (which I hate buying anyway) then left them in Mcdonalds when I went back to get them they had gone. Not Happy 
2013689658,neg,Apparently it works but the facebook app crashes 
1977519385,neg,Cavs lost  Im really upset. Im going to bed.
1968873566,neg,Vegas at 8:00am! A little bummed gonna miss bobo 
1467993829,neg,I reaaly miss john mayers twitters.  fuck rude people. Remove him if you dont like his tweets bitchfucks.
1971382920,neg,@LesleyLambert Im hurting for a java   home brew or starbucks?
1977133247,neg,Cavs well its over for Lebron and the Cavs... 
1467994519,neg,Superneej: Morning! Bah Car wont start.. waiting for the ANWB.... 
1991910487,neg,Missing Texas holdem poker play today.... Facebook apps down and unresponsive... 
2266037567,neg,I want my xbox back  #codwaw #mp1 #MP2 #xbox #WTF #Need
2188843861,neg,Xbox Live will be down in about 1 hour... sadface  lol
2050028902,neg,is SO sick of watching him play xbox 360  somebody humor me PLEEEEEEEEEEEASE!!!
2325217628,neg,Itchy eyes!! Stupid hayfever 
2261476776,neg,Damn @omgk I finally hit 10k and I have been on #xbox for over 3 years 
2187224078,neg,@parkerbrookie :yeah it definitely doesnt work  i was hoping it was like a secret # that could transfer you to Obama or something..
2329027664,neg,Very sad about Farrah Fawcett  People shouldnt have to die from cancer anymore lets please find a cure!! :minus/
1964572872,neg,Starting my 2nd shift! Im going to miss like an hour of the lakers game! 
2253758165,neg,@joannasayswhat  My old phone doesnt have a sim card.
2206764860,neg,Damn it Lakers wont be starting their parade outside my workplace. 
2221318551,neg,@chriscuzzy awww you lucky thing here i am stuck in england with the not very sunny weather  wubu2?
2229665569,neg,Brazilian keratin treatment apparently means no washing your hair for 4 days. Its only day two and Im already stringy and greaser gross 
2245231570,neg,Why oh why do I watch Oprah? Every time I do I cry. OMG these great dads are...great! This will be another tough weekend for us  #fb
2325532137,neg,the news SHOULD have been that Shaq &amp Lebron both sign with the Knicks. We havent had a decent team in forever 
1975168530,neg, the closest BGT tour is Cardiff or London dam it why doesnt anybody other than the Chuckle Brothers tour the Westcountry?
1977207363,neg,Amazing reception!! Too bad about the Cavs 
1822714259,neg,had to miss out on lunch...random sickness  watching oprahs big give in bed
1760279136,neg,is so disappointed with the lakers!!!  must come back on game 5!!!
2175410903,neg,watching all kinds of highlights of Lakers celebrating... blegh! 
1976797773,neg,@londonerin26 When were you in la? Bad news! I have to work on the reunion 
2326334823,neg,Too many people at the starbucks drive thru!!!!!!!!!!! Ahhhhhh! I guess coffee from the grungy old office coffee pot it is 
1973328639,neg,so sad my bb is dead  I want it to live again.. Vegas anyone?
1467888732,neg,Think Im going to bed. Goodniight. I hate this 
1467945704,neg,anyone else having problems accessing TTB??? I cant get on!!! 
2259993735,neg,i wanna meet @chrystinasayers sooo bad 
2193675381,neg,@thilanwij omg dudee i didnt saw your i.m on facebook! so sorry  anyway back at cha with the hi!
2002604223,neg,And the hayfever begins 
2200201959,neg,@LEAFSFAN71 Im just fine Im here with a friend. Her mom is in the late stages of cancer 
1677975302,neg,OHHHHHHH... Headache... one of the beers yesterday was bad   Next mission: kitchen for coffee and breakfast.
1753332349,neg,@Noufah wanasa  I wish I can have lunch at home  I usually be there at 7 pm or later :S
2228191539,neg,uh oh Dr. Phil just made me cry and it looks like Oprah is going to do the same 
1467972931,neg,just finished watching the movie Prayers for Bobby. Broke my heart 
1467933685,neg,@RumLover No! u supposed to be my date 
2243898481,neg,@sugarlandmusic we were second to starbucks  slow down on the clues so we can get back!
1990302335,neg,just poured a glass of wine.Was waiting for pizza from our old friend in sydney but have just been told its not happeningI miss marios 
1686977047,neg,Got headaches for 3 days now 
2228049210,neg,@nenasayshi sooo i missss youu! 
1467897316,neg,@hyperbets i hope this doesnt last too long.  i feel miserable!
1686659755,neg,@StaceeyLeigh He lives in Seattle I think  TOO FAR AWAY
2226323798,neg,had a cold.. I cant breathe.. gotta headache nose is tuffy sore throat I ust wanna lay down and sleep forever!!... 
1467872247,neg,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
1963497979,neg,In Seattle Washington....im SOOOOO hungry&ampi miss alaska 
1824344171,neg,#3turnoffwords &quotFck The Lakers.&quot 
1467840016,neg,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
2220627806,neg,I finally found iPod headphones that are meant for apple. theyre madddd loud. 2 days 
2245199918,neg,If any one comes across my air mattress camera or ipod give me a ring. Son of a bitch 
2211264795,neg,&quotThe iPhone .. cannot be updated at this time because the iPhone activation server ist temporarily unavailable.&quot   Wie lange denn noch??
2198367508,neg,FYI xbox live is down for maintenance that sucks 
1981392127,neg,Last day to smoke!   Gotta drug test waiting for Obama to get the 420 laws right . Sick of my privacy being invaded. Enough of the BULL.
1825708573,neg,Bidding farewell to starbucks staff Rudy &amp Aierra missing though. Im gonna miss you guys 
1822896837,neg,Sure wish my facebook wasnt suspended 
1993255120,neg,O and i cant believe the freakin cavaliers lost man lebron u broke my heart 
1969719367,neg,lying in bed suffering with hayfever and a major case of holiday blues 
1980202756,neg,Up early. Sad about lebron 
1467871917,neg,What tragedy and disaster in the news this week 
1997887403,neg,My little man has the fever virus   
1467859025,neg,So many channels.... yet so so boring... lazy day again  may have to find a hobby
2071462926,neg,on my psp it has skype! no mic though 
1981550535,neg,Arrived in Seattle. Sad the trip is over so soon. 
2191970863,neg,my sister told me that im dont have any fever maybe im just not feeling well.. 
1881731383,neg,No ipod today. Ughh 
1964226896,neg,@MrJRGregory Im 20 minus believe me Ive tried! Im just too ginger! Freckles join up on my face minus thats it!  get it out a bottle cancer ...
2325924350,neg,Does anyone want to buy me Taylor Swift tickets? I just want to take my sister. And I didnt win them on the radio. 
2204871025,neg,iPhone update 3.0 scheduled cor hume 17th... They have only 12 hours left I cant download it yet 
2189743345,neg,xbox live is Down? 
2193832665,neg,i miss my psp 
1977533613,neg,@BruceDangle While gloating will be fun i dont really wanna leave ill miss you Vegas 
1754304019,neg,@ZRHERO Yeah and yeah. But i cant go on it atm cause the xbox is in my brothers room and hes locked his door cause hes out 
1990762260,neg,In the park during lunch hour realising that I will have to accept the fact that I now get hayfever 
2233259430,neg,@thisishanasays I MISS YOU SOOOOOOO MUCH 
2200770757,neg,soooo tired &amp caffeine withdrawal headache i hope this doesnt last for 2 many days 
1467947104,neg,hates waiting for mails 
1793927381,neg,@cactusjac laptop 2 netbooks a psp and my derby bag. More angry at myself in a way. Not sure what was backed up. Lost my tatt idea pics 
2328913336,neg,Farrah Fawcett died this morning from cancer.  
1955946820,neg,Im sad the Cavs won because that means Josh is going to game 6 Saturday night instead of karaoke with the rest of us! 
2215123356,neg,Yesterday i was told @cesarmillan was fulla shit.. Even @OPrah is suing.. I just cant bring myself to believe yet..  
1989865653,neg,In Sydney three hours into my journey. Bored and cheia de saudades. Bah 
2044461403,neg,please pray for halley. she is gonna have guinea pig cancer 
1467860144,neg,@JonathanRKnight I hate the limited letterstoo.Hope you and the guys are fine?I pray for my dogshe�s not well 
1972116103,neg,carnt belive getaway plan had there last show in sydney and i wasnt allowed to go  ima so sad
1467841189,neg,@grum WAH I cant see clip must be elminusstupido work filters. Cant wait till I get a puter. Something else 2 blame ex 4. He broke mine 
1468033152,neg,@emiliexclarkex miss you 
1932901144,neg,Cant watch Apples iPhone 3 presentation on iPhone  http://bit.ly/AY4Eu
2184135699,neg,Got a headache!!! 
1996993583,neg,Im getting a headache. 
1467871754,neg,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
1882473775,neg,trying to accept the fact that I cannot walk the Weekend To End Breast Cancer this year   This is a hard reality for me...
1691940608,neg,@Breezy_Bree nothin much just bored and need a job! i dont have money to get anything i want. 16GB iPod Touch Sony HTS and a Cybershot 
2212571486,neg,although i was committed to #OS3 the iPhone activation service had other ideas probably overloaded Bah! 
1967820975,neg,I dnt think this is a happy birthday fa my baby Melo  lol oh well  Im ready to see this Lakers/Cavs matchminusup!!
2212125411,neg,Cant even watch the Lakers parade  Came home early and everythang just for it
1467928037,neg,@KevChoice I just dont get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real
1467944654,neg,Seems jRuby support for hpricot is now two versions behind 
1467912333,neg,@Steve_Buscemi the weather in Canada is freezing 
2224513684,neg,@starbucksapron we got an email from Igor but have to decline our logos 
1964380163,neg,My flip flop just broke...walking in downtown seattle 
1982113211,neg,Ok...I had 2 come bac early from golf coz of hayfever  Anyway I was back at 4pm now its 6:30pm. Im gonna have dinner now! School tomorrow
1956038514,neg, I wanted the cavs to win it all! Defense wins the game Cavs.... I dont like loosing and I know this is alot of pressure on Bron.
1468019679,neg,@Cronotriggers  thats sad.
2002246301,pos,I want a PSP Go. BBC says it will be at the E3 expo.. cant wait 
1991805486,neg,So sad about that Air France jetliner crash!  I wonder if anyone will survive to tell their tale to Oprah 
1467987606,pos,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
1467822447,pos,@r_keith_hill Thans for your response. Ihad already find this answer 
1467842568,neg,i miss kenny powers 
2013973304,pos,was sitting next to the &quotMost Interesting Man in the World&quot tonight...random! Vegas tomorrow...get ready for some siiiiin 
2181618962,neg,Doing the opposite of a rain dance minus apparently if it doesnt stop raining at Lords in the next 30 mins or so England are out 
1467936579,pos,@wmmarc great interview! Glad to see it 
2288400894,neg,OMG its too HOT in  Vegas this shld be a crime 
1977858778,neg,PSP Go... slightly disappointing! 
2008998013,neg,My Arm leg back and stomach burns just went tan...my forehead burn however is red and sore and now I have a headache 
1467969234,pos,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!
2185758665,pos,@NostraSeamus If Obama took a stand it would give the Ahmedinejad supporters more to fight against.  Were too famous for this party 
2058449498,pos,@VegasRex Slaters wife got him with a bottle pretty well. Nice visit to UMC 
1882381300,neg,@Lisa_Sparxxx whats with the Lakers and buttery fingers in the last minute? The really pissed me off 
1468045613,neg,Cant believe Cutner is dead on House! Sad day.  in Santa Rosa CA http://loopt.us/ORPL3A
2044898310,pos,Thank you for #followfriday shout outs @RecipeFeast @freshfromFL @SeattleTallPopp @calm_compassion @CherylDLee and @bacieabbracci 
2053955692,neg,Just had a horrible message left on one of my YouTube videos just when I was starting to feel better 
1973331663,pos,More songs on my iPod. Love it! 
1468031438,neg,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. 
1680886237,neg,@ShantiSaha ugh now I feel retarted and jayz is gonna be at tao and diddy is gona be vegas too fight nights are so fun  oh well
2001431115,neg,goodmorning my hay fever is acting up again.. bluhhh 
1468007676,neg,need to sleep. but cant 
1823468255,neg,@RiskyBusinessMB wish u guys were gonna be in vegas next weekend 
2017351033,neg,@LittleLiverbird DAM it was to cure your hiccups...altho I feel slightly guilty....... type in scary maze game into youtube! SORRRRY 
1996222332,neg,Last @ScrippsPRSSA meeting of the quarter! Im going to miss the seniors 
1969265862,pos,http://bit.ly/16BoLQ  FTSKs version of Taylor Swifts LOVE STORY )) love it! I love them both! 
1967006036,pos,yay verizon might get an iphone 
1468020806,pos,At work...only 2 more days to go and then i am off for 7 more days  yay!!!
1827383581,pos,Happy birthday to my little sis abi!!! Celebrating with my family  sister is now nine! so crazy got her a taylor swift poster 
1468210446,neg,I thought you could buy Silent Hill for the PSP on the PS Store? I cant find it anywhere? 
2243430843,neg,@Stefter I wish. I was going to walk to Starbucks but decided to just make some.  mediocre coffee.
2220887233,neg,doc said: bed rest..  sore throat &amp fever are ruining my plans.. 
1467918728,neg,@mamasvan lol minus nope! but i did have complete #camerafail 
2064155440,neg,last nite i found out my sis in law has cirvical cancer 
1467901421,neg,The Super Red Diva !!!  Stupid University 
1999473233,pos,@stretcharmy Dim Mak was sick! ripped it apart! Vegas was cool n fun SF was dope people went nuts! LA friday was fire !  yeah was good!
1984259364,neg,Sad story this one  http://bit.ly/7GU8A U hav to wonder if Obamas prominuschoice stance is a genuine threat to his life.
1467896253,neg,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
1467973150,pos,@Mpits its super easy lol I wish everyone would jump on the bandwagon 
1677094805,pos,hey!  theres a sciminusfi festival in London this week!  http://www.sciminusfiminuslondon.com/   http://bit.ly/sfqtb
1881282518,pos,HAHAHA! The LeBron/Kobe commercials are cheering me up 
1978037104,neg, cavs lost and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well LETS GO BROWNS!
1572845018,pos,@LanceGross lakers all day everyday!!!!! 
2176447354,neg,sorry about lack of tweets i have hayfever and it sucks 
2206843902,neg,ARGHHH. Having a major &quotI really wish we were back in Seattle&quot moment 
2253364797,neg,@KHLOVIS I wanted CFA breakfast today but the car place took too long so I had to settle for McDonalds 
2015704718,neg,@cuecas84 That sucks  LOL at least there is an upside to staying late ) Would kill for a vanilla latte from seattle right about now...
2065299856,pos,Starbucks! The best way to start the morning 
2295557967,neg,Attending MeM2009 conference in London. Very boring so far 
1968199911,neg,@sickathanavg know how that goes. How old is your son? I have baby fever. I get it every spring  my nephew has given me the worst case.
2198371739,neg,My iPod touch is broken  the on/off button doesnt work!
2210920502,neg,iphone down. dont update to 3.0 yet people. 
2200324429,neg,@ddlovato I will add prayers for your friends dad while I also pray for my own. He has cancer  I hate having parents sick
2284119679,neg,I wish we had a Starbucks here minus Id KILL for a caramel mochiatta!!! Guess Ill just have to make do with a green tea ...yet again!!  
1468034417,neg,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. 
1467905378,neg,Wow. The most depressing thing in the world is losing a video that youve created in a matter of seconds.  #FML
